personid,age,hisp,PriceCategory,married,MyBestBuy,hhincome,appliances,Warranty,familysize,productgeneration,newcustomer,weekend
25557040,58,0,14,1,0,47.812,0,1,4,8,1,0
76368040,69,0,13,1,1,47.860001,1,1,3,8,1,0
76368010,68,0,12,1,1,47.860001,1,1,3,8,1,0
74494010,67,0,16,1,1,48,1,0,4,9,1,1
46555020,65,0,15,1,1,48.025002,1,1,4,9,0,0
46555030,69,0,16,1,1,48.025002,1,1,4,10,1,1
16237030,70,0,14,1,1,48.04306,1,1,3,9,0,1
81015010,66,0,12,1,0,48.099998,0,1,4,7,1,0
82922020,69,0,16,1,0,48.132,1,0,4,10,0,0
82922030,71,0,16,1,1,48.132,0,1,4,10,1,0
36967010,69,1,16,1,0,48.147999,1,0,3,10,1,0
20860020,66,0,12,1,1,48.164001,1,1,3,8,1,1
85918010,66,0,8,1,0,48.324001,0,1,4,5,1,0
24563010,68,0,12,0,1,48.34893,1,0,1,7,1,0
74597030,69,0,16,1,0,48.363628,1,1,4,9,0,0
74597020,68,0,14,1,0,48.363628,1,1,3,8,0,1
12393020,69,0,14,1,0,48.368,1,1,4,8,1,1
12393030,77,0,14,1,0,48.368,0,1,4,8,1,0
13637010,65,0,17,1,1,48.380001,1,1,3,10,1,0
58888010,62,0,10,1,1,48.5,0,1,3,7,1,0
58888040,57,0,17,1,1,48.5,0,1,3,11,1,0
51244020,65,0,14,1,0,48.647999,1,1,3,8,1,1
50232010,65,0,12,1,1,48.672001,1,1,3,7,1,0
60427010,65,0,12,1,1,48.720001,1,1,4,7,1,0
37597030,72,0,12,0,1,48.796001,1,0,2,8,1,0
85363010,69,0,17,1,1,48.799999,0,1,4,11,0,0
34277010,65,0,17,0,1,48.908001,1,1,2,11,1,1
47672010,65,0,12,1,1,48.976002,1,1,4,7,1,1
80204020,67,0,16,1,0,48.998001,1,1,3,10,0,1
80204010,67,0,17,1,1,48.998001,1,0,3,11,0,0
39969010,68,0,12,1,1,49.069,0,1,3,8,1,1
56134010,65,0,12,0,0,49.080002,1,1,2,8,0,0
45356020,65,0,13,1,1,49.144001,1,1,4,8,1,1
45356010,65,0,17,1,1,49.144001,1,1,3,10,0,0
41123030,70,0,12,1,1,49.200001,1,1,3,7,1,0
52829010,66,0,9,1,1,49.200001,1,1,4,6,1,0
41123020,68,0,13,1,1,49.200001,1,1,4,9,1,0
32664020,67,0,12,1,1,49.299999,1,1,4,7,1,0
32664030,72,0,14,1,1,49.299999,1,1,4,8,1,1
50461030,71,0,16,1,1,49.37883,1,0,3,9,1,0
16672020,65,0,12,1,0,49.428001,1,0,3,8,0,1
92490010,65,0,12,0,1,49.432999,1,0,2,7,1,0
50825010,64,0,13,1,1,49.469002,0,1,3,7,1,0
25087020,66,0,12,1,0,49.469002,1,0,3,8,1,1
25087010,67,0,16,1,1,49.469002,1,1,4,9,1,0
79289010,66,0,14,1,0,49.493999,0,0,3,9,0,1
54082010,66,0,17,1,1,49.501999,1,1,3,9,0,0
43767030,73,0,17,1,1,49.521,1,1,4,10,0,0
43767020,65,0,17,1,0,49.521,1,0,3,9,1,0
38532030,73,0,15,1,1,49.679302,1,1,3,9,1,1
45413020,69,0,15,0,1,49.692001,1,1,2,8,1,1
38015030,69,0,16,1,0,49.700001,1,1,3,10,1,0
39558020,66,0,12,1,1,50.029999,1,0,4,8,0,1
39558010,65,0,12,1,0,50.029999,1,1,4,8,1,0
90924010,67,0,17,1,1,50.040001,1,0,4,10,1,1
90924020,67,0,13,1,1,50.040001,1,1,4,7,0,0
36151010,67,0,12,0,0,50.051998,1,0,1,8,0,1
33677010,69,0,8,1,1,50.200001,1,1,4,5,0,1
33677020,68,1,10,1,1,50.200001,1,1,3,7,1,0
19773010,58,0,12,0,1,50.231998,1,1,1,8,1,0
38298020,66,0,12,1,1,50.243,1,1,4,7,1,1
21675030,70,0,12,1,1,50.400002,1,0,4,7,1,1
21675020,66,0,15,1,1,50.400002,1,0,4,9,1,0
20162010,65,0,17,1,1,50.487999,1,0,3,11,0,0
21003020,67,0,17,1,0,50.599998,1,1,4,10,0,1
21003010,65,0,16,1,0,50.599998,1,0,3,9,1,1
81443010,67,0,12,1,0,50.689999,0,1,3,8,0,1
81443020,66,0,12,1,0,50.689999,1,1,4,7,1,0
44095010,67,0,12,1,1,50.868,1,1,4,7,1,1
41364020,67,0,12,1,1,50.964001,1,1,4,8,1,1
75582010,65,0,16,0,0,51,1,0,2,9,1,0
18052010,65,0,17,0,1,51.014,0,0,2,10,1,0
38089010,65,0,9,1,1,51.110001,1,1,3,6,0,1
35169010,65,0,12,1,1,51.195999,1,1,4,7,0,1
35169040,71,0,12,1,1,51.195999,1,1,4,7,1,0
35164020,68,0,12,1,1,51.23,1,0,3,7,1,1
35164030,69,0,12,1,1,51.23,1,1,4,8,1,0
48612010,68,0,8,1,1,51.240002,1,1,3,6,1,1
14188020,66,0,10,1,0,51.268002,1,1,4,6,1,1
14188030,72,0,7,1,1,51.268002,1,0,3,5,1,0
41173010,66,0,14,1,0,51.279999,0,1,4,9,0,0
47596010,67,0,14,0,1,51.284,1,0,1,9,1,0
60316040,69,0,16,1,1,51.32,1,1,3,10,1,0
60316010,67,0,12,1,1,51.32,1,1,3,8,0,0
44766030,74,0,12,1,0,51.327999,1,0,4,7,1,0
36044010,69,0,14,1,1,51.383999,1,0,3,9,0,1
36044040,72,0,15,1,1,51.383999,0,1,3,9,1,1
13216010,66,0,12,0,0,51.400002,1,0,1,7,1,0
60594010,59,1,10,1,0,51.436001,0,0,3,6,0,1
35505010,60,0,12,1,0,51.476002,1,1,3,8,1,1
22266020,68,0,12,1,1,51.486,1,0,4,8,1,0
22266010,66,0,14,1,1,51.486,1,1,4,8,1,1
84424040,70,0,12,1,1,51.574001,0,0,4,7,1,1
23801010,69,0,12,1,0,51.650002,1,0,3,8,1,0
32148030,70,0,12,1,1,51.66,1,1,4,7,1,0
41047020,65,0,12,1,0,51.768002,1,1,4,7,1,1
32687010,66,0,12,0,0,51.773998,1,1,2,7,1,0
12172020,67,0,8,1,1,51.915001,1,1,3,6,0,0
18808010,67,0,15,1,0,51.931999,1,1,3,8,1,1
18808020,65,0,16,1,0,51.931999,1,1,4,10,1,1
23028030,73,0,16,1,1,51.936337,1,1,4,10,1,0
23028020,68,0,14,1,0,51.936337,1,1,3,8,1,0
82314010,68,0,12,1,1,51.990002,1,1,3,8,1,1
82314040,72,0,12,1,0,51.990002,1,1,3,8,1,0
82157020,65,0,17,1,1,52.037395,1,1,3,9,0,0
82742010,65,0,15,1,0,52.040001,1,0,3,10,0,0
33935010,66,0,16,1,1,52.133446,1,1,4,10,1,0
50587020,67,0,16,1,1,52.16,1,1,4,9,1,0
50587010,68,0,12,1,0,52.16,0,0,3,7,1,0
80670010,65,0,12,1,1,52.296001,1,0,4,7,1,0
22439040,72,0,12,1,0,52.329109,1,0,4,8,1,1
76204020,67,0,14,1,1,52.337383,0,1,4,8,0,0
76204010,65,0,17,1,1,52.337383,0,1,4,10,1,0
17277040,69,0,12,1,1,52.344002,1,0,4,8,0,0
38720010,66,0,12,1,1,52.400002,1,1,4,7,1,1
82795020,66,0,10,1,1,52.440243,1,0,4,6,1,0
82795010,65,0,16,1,1,52.440243,1,1,4,10,1,0
54113010,65,0,12,1,0,52.514,1,1,3,8,0,0
54113020,68,0,13,1,1,52.514,0,0,3,8,1,0
24280040,73,0,14,1,1,52.540001,1,1,3,9,1,0
80715020,65,0,15,1,1,52.594055,1,0,4,9,0,1
80715030,72,0,17,1,1,52.594055,1,0,4,10,1,1
12743010,65,0,15,0,0,52.602001,0,0,2,9,0,1
52909010,66,0,13,1,0,52.640999,1,1,4,8,1,0
20679040,72,0,12,1,1,52.644001,0,1,3,8,0,0
20679010,67,0,12,1,1,52.644001,0,0,4,8,1,1
16711020,68,0,17,1,1,52.756001,0,1,4,10,0,0
16711010,69,0,17,1,1,52.756001,1,1,4,10,1,0
47320030,70,0,12,1,1,52.779999,0,1,3,8,1,1
48013020,65,0,12,1,1,52.799999,1,1,3,8,1,0
36218030,72,0,13,1,1,52.799999,1,0,4,9,1,1
22420010,67,0,12,0,1,52.82,1,0,1,8,0,0
33857020,68,0,16,1,1,52.827999,1,1,3,9,1,0
33857030,71,0,14,1,1,52.827999,1,1,3,8,1,0
81561010,65,0,12,1,1,52.848,1,1,3,8,1,0
81561040,69,0,13,1,0,52.848,1,1,4,9,1,1
35009020,67,0,17,1,1,52.916,1,1,3,9,1,0
35009010,68,0,12,1,1,52.916,1,1,4,7,1,1
38530020,66,1,2,1,1,52.936001,1,1,3,3,1,0
54620040,75,0,16,1,0,53,1,1,4,9,1,0
61375040,79,0,16,1,1,53.009998,0,1,3,10,0,1
61375010,67,0,17,1,1,53.009998,1,1,3,11,1,0
82468030,81,0,17,1,1,53.208,1,0,3,10,1,0
82468020,66,0,16,1,0,53.208,1,1,4,10,1,1
44266030,73,0,8,1,1,53.240002,1,1,4,5,0,1
44266020,69,0,12,1,1,53.240002,1,1,3,7,1,1
47683020,65,0,9,1,1,53.284,1,1,3,5,0,0
24884020,66,0,12,1,1,53.30397,1,0,3,7,1,1
10453020,68,0,12,1,1,53.424255,1,1,4,8,1,1
46686030,69,0,16,1,1,53.478001,0,1,3,10,0,1
46933030,69,0,13,1,1,53.48,1,1,3,8,1,0
46933020,65,0,12,1,1,53.48,1,0,4,7,1,0
86269010,68,0,14,1,1,53.507999,1,1,4,9,1,0
86269020,68,0,12,1,0,53.507999,1,0,4,8,1,0
21012030,71,0,14,1,0,53.514,1,1,3,9,1,1
21012020,69,0,12,1,0,53.514,1,1,3,7,0,0
55711040,75,0,16,1,1,53.571999,0,1,4,10,1,0
12484010,65,0,6,1,0,53.599998,1,1,4,4,1,1
12484020,64,0,12,1,0,53.599998,1,1,3,8,0,1
81333010,67,0,17,1,1,53.810001,1,1,4,10,0,1
40669030,71,0,9,1,1,53.84,1,1,3,6,1,1
54188010,66,1,17,0,1,53.860001,1,0,2,9,1,0
16650030,70,0,12,1,1,53.903999,1,1,3,8,0,1
34974020,67,0,16,1,1,53.988998,1,1,4,9,1,0
34974010,67,0,16,1,1,53.988998,1,0,3,10,0,1
17715010,65,0,14,1,0,54,1,1,4,8,1,0
78026020,68,0,12,0,1,54.040001,1,1,1,8,1,1
47163010,69,0,12,1,1,54.105999,1,1,3,8,1,1
47163040,70,0,13,1,1,54.105999,0,1,4,8,1,1
34523010,65,0,13,1,1,54.106998,1,1,4,7,1,0
71989040,75,0,13,1,1,54.16,1,0,3,8,1,0
18889010,61,0,12,1,1,54.231998,1,1,3,8,0,0
58277010,66,0,12,1,1,54.237,1,1,4,7,1,0
38751020,60,0,12,1,0,54.251999,0,0,4,7,1,1
82952010,63,0,12,1,1,54.256001,1,1,3,7,0,1
22137020,65,0,9,1,1,54.299999,1,1,4,7,1,1
32930010,66,0,12,1,0,54.344002,1,1,3,7,1,1
78133010,68,0,13,1,0,54.355,1,1,3,9,1,1
78133020,69,0,12,1,1,54.355,1,1,4,7,1,1
87699010,65,1,6,1,0,54.396,0,1,4,4,1,1
76285010,65,0,12,0,0,54.400002,0,1,1,7,1,1
81519010,65,0,17,1,1,54.416,1,0,4,10,1,0
83108040,77,0,16,1,0,54.484001,1,1,3,10,0,1
83108010,67,0,12,1,0,54.484001,1,0,3,7,0,1
22047030,69,0,12,1,1,54.529999,1,0,4,7,1,0
42583040,73,0,16,1,1,54.540001,0,0,4,10,0,1
42583010,67,0,14,1,1,54.540001,1,1,4,9,1,1
86545020,62,0,12,1,1,54.563999,0,0,3,8,0,1
46109020,67,0,12,1,1,54.613388,0,1,3,8,1,0
46109010,68,0,14,1,0,54.613388,1,0,3,9,1,1
19338020,65,0,12,1,0,54.672001,1,1,3,8,1,0
19338010,66,0,16,1,1,54.672001,1,1,3,10,1,1
86894010,65,0,8,1,1,54.695198,1,0,4,6,1,1
47578020,63,0,12,1,0,54.720001,0,1,3,7,1,1
16706020,67,0,12,1,1,54.787998,1,0,3,7,0,0
16706010,67,0,13,1,1,54.787998,1,1,3,8,1,1
30873010,67,0,14,0,1,54.824001,1,1,1,9,1,1
22589010,68,0,12,1,1,54.880001,1,1,3,7,0,0
22589040,70,0,11,1,1,54.880001,1,1,3,8,1,1
39779020,69,0,12,1,1,54.919998,1,0,3,8,1,1
39779030,76,0,16,1,1,54.919998,1,1,4,10,1,0
40503020,65,0,12,1,1,54.919998,1,1,4,8,0,0
58508010,65,0,12,1,0,54.931999,1,0,4,7,1,0
24577010,66,0,16,1,1,55,1,1,3,10,1,1
82147020,67,0,16,1,0,55,1,1,4,9,1,1
82147010,67,0,17,1,1,55,0,1,4,11,1,0
82909010,65,0,13,1,1,55.023998,1,1,4,8,1,0
86083010,67,0,16,1,1,55.035999,1,1,3,10,0,0
38100010,65,0,12,0,1,55.202,1,1,1,7,1,1
47404030,70,0,16,1,1,55.271999,1,0,3,10,0,1
47404020,68,0,13,1,0,55.271999,1,1,4,7,1,1
38406020,66,0,16,1,0,55.299999,1,1,3,10,1,1
38406010,67,0,17,1,1,55.299999,1,1,3,11,0,1
34437010,67,0,17,1,1,55.396,1,1,3,10,1,1
34437020,67,0,13,1,0,55.396,1,0,3,8,1,1
41119010,66,0,17,1,1,55.400002,1,0,4,9,1,0
41119020,66,0,12,1,1,55.400002,1,0,4,7,0,1
79416040,58,0,11,1,0,55.401001,0,1,3,7,0,0
39268010,67,0,17,1,1,55.419998,1,1,4,10,1,0
51983010,66,0,14,0,0,55.505062,1,1,2,9,1,0
37201010,66,0,15,0,1,55.580002,0,1,2,10,0,0
76081010,65,0,17,1,1,55.598629,1,0,3,9,1,0
96126010,60,0,13,1,0,55.66,0,1,4,7,0,0
45984010,66,0,16,1,1,55.667999,1,0,4,9,1,0
45984020,65,0,13,1,0,55.667999,1,0,4,8,1,0
57714040,70,0,16,1,0,55.784,1,0,3,9,0,0
57714010,67,0,12,1,0,55.784,1,1,3,7,1,1
16996020,68,0,12,1,0,55.928001,1,0,4,8,1,0
16996010,67,0,12,1,1,55.928001,1,1,3,7,1,0
33879010,67,0,17,1,1,56,1,1,3,9,1,0
19973010,67,0,12,1,1,56.056,1,1,4,8,1,0
37048020,66,0,12,1,0,56.400002,1,0,4,7,0,1
48823010,68,0,12,1,1,56.48,1,0,3,7,0,1
45742020,67,0,12,1,1,56.535999,1,1,4,7,0,0
47295020,65,0,13,1,0,56.612,1,1,3,9,1,1
53788030,72,0,17,0,1,56.708,1,0,1,10,1,0
33513030,71,0,15,1,1,56.740002,1,1,4,9,1,0
21673010,65,0,13,1,0,56.799999,1,1,4,8,0,0
21673020,66,0,11,1,1,56.799999,0,1,3,8,1,1
32260020,65,0,13,1,0,56.848,1,0,3,7,0,1
32260010,68,0,12,1,1,56.848,1,1,4,7,1,0
40737020,67,0,12,1,1,56.976002,1,1,3,7,1,1
40737030,52,0,12,1,0,56.976002,0,0,4,8,1,0
45027010,65,0,12,1,1,56.98,1,1,4,7,1,1
40441020,64,0,10,1,0,56.98,0,0,3,6,1,0
40441010,66,0,12,1,1,56.98,1,1,4,7,0,0
52986020,67,0,12,1,1,56.98,1,1,4,7,1,0
52986010,63,0,10,1,0,56.98,0,1,4,7,1,0
60771010,60,0,12,1,1,57.150002,1,0,4,7,1,0
22515020,66,0,12,1,1,57.271999,1,1,3,8,0,0
24977020,67,0,16,1,1,57.335999,1,1,4,10,1,0
24977010,65,0,13,1,1,57.335999,1,1,4,8,0,0
34223010,68,0,12,0,1,57.34,1,1,2,7,1,0
11347020,68,0,14,1,1,57.369999,1,1,3,9,1,1
84757010,60,0,10,1,0,57.457439,0,1,4,6,1,0
47680020,60,0,10,1,0,57.492001,0,1,4,7,1,1
47495010,60,0,16,1,0,57.535999,0,1,4,9,1,0
33600010,67,0,16,0,1,57.576,1,0,1,10,0,1
51538020,68,0,13,1,1,57.598,0,0,4,9,1,0
39790030,71,0,17,1,1,57.720001,1,0,3,10,0,0
33415020,64,0,11,1,0,57.756001,1,1,4,7,1,1
16086010,66,0,12,1,1,57.799999,1,0,4,7,1,0
22060020,66,0,10,1,1,57.900002,0,1,4,7,1,0
37530020,59,0,12,1,0,58.248001,1,0,4,8,0,0
20692010,66,0,12,1,1,58.349998,1,1,3,7,1,0
41027010,64,0,12,1,1,58.595001,1,1,3,7,0,0
12161020,62,0,16,1,1,58.64098,1,1,4,10,0,0
54818010,69,0,14,0,0,58.68,1,1,1,8,1,1
12145010,69,0,16,1,1,58.700001,1,1,4,10,1,0
12145020,68,0,12,1,1,58.700001,1,1,4,7,1,0
39082020,65,0,13,1,0,58.768002,1,1,3,9,1,0
39082010,65,0,16,1,1,58.768002,1,0,4,10,1,1
45376020,66,0,16,1,1,58.799999,0,1,3,9,1,0
45376010,68,0,12,1,0,58.799999,1,1,3,7,0,0
60290030,69,0,12,1,0,58.896,1,0,3,8,1,1
60290020,67,0,16,1,0,58.896,1,1,3,9,1,0
43787010,65,0,14,1,1,59,0,1,4,8,1,1
31579020,66,0,12,1,1,59.023998,1,0,3,7,0,0
31579010,68,0,16,1,1,59.023998,1,1,4,10,0,0
43811030,73,0,10,1,1,59.099998,1,0,4,6,1,1
13601040,71,0,12,0,1,59.139999,1,0,1,8,1,0
12443010,58,0,12,1,1,59.299999,0,0,3,8,1,0
82507020,65,1,12,0,0,59.307999,1,0,1,8,1,0
64866010,68,1,3,1,1,59.32,1,1,3,2,0,1
74459020,66,0,17,1,0,59.610001,1,0,4,11,1,0
74459010,66,0,17,1,1,59.610001,1,1,4,11,1,0
77534010,67,0,13,1,1,59.616001,1,0,3,8,1,0
17491010,67,0,8,1,1,59.900002,1,1,3,6,0,1
17491020,66,0,12,1,1,59.900002,1,0,3,7,1,1
39058020,62,0,10,1,1,60.007999,1,1,3,7,0,0
51514010,69,0,17,0,1,60.099998,1,0,1,11,1,0
50992010,67,0,13,0,1,60.391998,1,0,1,7,1,1
44919020,66,0,12,1,1,60.403999,1,1,4,7,1,0
44919010,69,0,13,1,1,60.403999,1,1,3,8,0,1
22764010,65,0,12,1,0,60.408001,1,1,3,8,1,0
78949010,68,0,12,1,1,60.532001,1,1,3,7,1,0
92329010,67,0,14,1,1,60.597,1,1,3,8,1,0
92329040,72,0,17,1,1,60.597,1,0,3,11,1,1
15537010,62,0,10,1,1,60.599998,1,0,3,7,1,1
17640010,67,0,17,1,1,60.700001,1,0,3,10,0,0
72544010,69,1,12,1,0,60.703999,1,1,4,8,1,0
18540030,75,0,12,1,1,60.746292,1,1,4,8,1,1
17714010,67,0,14,1,1,60.756001,1,1,4,8,0,0
22333020,68,0,8,1,0,60.82,1,0,4,5,1,0
22333010,69,0,15,1,1,60.82,1,1,3,8,0,1
23401010,65,0,14,1,1,60.827999,1,1,3,9,1,0
48767020,65,0,13,1,1,60.900002,1,1,4,7,1,0
42938010,65,0,14,1,0,61.152,1,0,3,9,1,0
77994020,65,0,12,0,0,61.172001,1,1,2,7,1,1
83976020,66,0,12,0,1,61.200001,1,1,1,8,1,1
51507020,67,0,14,1,1,61.200001,1,1,4,9,0,0
51507010,67,0,17,1,1,61.200001,1,1,3,10,1,1
51991010,65,0,17,1,1,61.212002,1,1,4,10,1,1
50746010,66,0,12,1,1,61.299999,1,1,3,8,1,0
50746020,67,0,14,1,1,61.299999,1,1,3,8,1,1
50483010,66,1,12,1,1,61.360001,1,1,3,7,1,1
23597010,66,0,17,1,1,61.388,1,0,3,10,1,0
44647010,66,0,15,1,1,61.476002,1,0,3,9,1,1
80225030,69,0,15,1,1,61.560001,1,0,3,10,1,0
42327020,65,0,14,1,0,61.619999,1,0,3,8,1,1
42327010,69,0,14,1,1,61.619999,0,0,4,9,1,1
85511040,70,0,12,1,0,61.664001,1,0,3,8,1,1
85511010,66,0,12,1,1,61.664001,1,1,4,8,1,0
33028020,68,0,12,1,0,61.712002,1,1,3,8,0,1
50993040,72,0,12,1,1,61.787392,1,0,3,7,1,0
50993010,67,0,14,1,1,61.787392,1,1,4,8,1,1
79760020,65,0,12,1,1,61.799999,1,1,3,7,1,0
58804010,61,0,10,1,1,61.956001,1,0,4,7,1,1
58804020,65,0,11,1,1,61.956001,1,0,3,7,0,0
85582010,62,0,11,1,0,61.995998,0,0,3,8,1,0
24684010,67,0,12,1,1,62.000999,1,1,4,7,0,0
32398010,63,0,12,1,1,62.029999,0,1,4,8,0,1
36233020,61,0,17,1,1,62.200001,1,1,3,10,1,0
61134010,64,0,17,1,1,62.256001,1,1,3,10,0,0
61134020,65,0,17,1,1,62.256001,1,0,4,10,1,0
11333030,72,0,12,1,1,62.290001,1,1,4,8,1,0
11333020,66,0,16,1,1,62.290001,1,1,3,10,1,0
50784010,66,0,12,1,1,62.419998,0,1,4,8,1,1
46138010,66,0,17,1,1,62.48,1,1,4,10,0,0
12744010,66,0,16,1,1,62.48,1,1,4,10,1,0
49722010,67,0,17,1,1,62.5,0,1,4,10,0,0
49722020,65,0,13,1,0,62.5,1,1,4,9,1,0
45133010,66,0,11,1,0,62.507999,0,1,4,7,1,1
39107010,65,0,12,1,1,62.523998,1,1,3,8,0,0
56010010,65,0,12,1,1,62.740002,1,1,4,7,0,1
31919040,72,0,14,1,1,62.741001,1,1,3,8,1,0
39649020,66,0,10,1,0,62.799999,0,1,3,6,1,0
73756020,67,0,15,1,0,62.939999,0,1,3,10,1,0
73756010,66,0,17,1,1,62.939999,1,1,3,11,1,0
22375040,69,0,12,1,0,62.995998,1,1,3,8,1,0
41098010,65,0,17,0,1,63.060001,1,0,1,10,1,0
86424010,63,0,16,1,0,63.200001,1,0,4,10,1,0
47168010,65,0,15,0,0,63.209999,1,0,1,8,1,1
50733040,69,0,16,1,0,63.240002,1,1,4,10,0,1
50733010,69,0,12,1,1,63.240002,1,0,4,8,1,0
79835030,80,0,12,1,1,63.419998,0,1,4,8,1,1
15023040,70,0,14,1,0,63.439999,1,1,3,9,1,0
15023010,67,0,12,1,1,63.439999,1,1,3,8,1,1
81842010,68,0,13,1,1,63.542999,1,1,4,8,0,0
53237010,65,0,17,1,1,63.543999,1,1,3,11,1,1
71987010,68,0,15,1,1,63.563999,1,1,3,10,1,1
71987020,66,0,13,1,1,63.563999,1,0,4,9,0,0
39958040,70,0,11,1,1,63.652,1,0,4,7,0,0
72230020,65,0,12,1,0,63.682999,0,1,3,7,1,0
77984020,68,0,12,1,1,63.683998,1,1,4,8,1,0
77984030,70,0,14,1,1,63.683998,0,1,3,9,1,1
51320010,66,0,12,0,1,63.727001,1,1,2,8,1,0
15709020,68,0,15,1,0,63.855621,1,1,4,8,1,1
15709030,73,0,16,1,1,63.855621,1,1,4,9,1,0
39505010,65,0,17,1,1,63.936329,1,0,4,10,1,0
20459010,67,0,12,1,1,64.267998,1,1,3,8,1,0
32943010,68,0,16,1,1,64.328003,1,0,4,9,0,1
33242010,66,0,16,1,1,64.351395,0,1,3,9,0,1
33242020,65,0,16,1,0,64.351395,1,1,3,10,1,1
16827040,72,0,10,1,0,64.360001,1,0,3,6,1,0
16827010,66,0,12,1,1,64.360001,1,1,3,7,1,0
33276020,65,0,10,1,1,64.487999,1,1,3,6,1,0
48604020,68,0,12,1,1,64.690002,1,0,4,8,1,1
48604010,66,0,12,1,0,64.690002,1,0,4,7,1,0
11993010,67,0,16,1,1,64.884003,1,0,3,10,1,1
53813020,66,0,10,1,1,64.889526,1,1,3,6,1,0
53813010,67,0,14,1,1,64.889526,1,0,4,8,1,0
47720030,72,0,17,1,1,64.921997,1,1,3,10,1,0
47720020,69,0,13,1,0,64.921997,1,0,4,9,0,1
45371020,65,0,16,1,0,65.012001,0,1,4,10,1,1
39256010,63,0,16,1,1,65.050003,1,1,4,10,1,1
31605040,73,0,10,1,1,65.132004,0,1,4,6,1,0
36826030,72,0,12,1,1,65.316002,1,0,4,8,1,1
34050010,59,0,11,1,1,65.339996,1,0,4,6,1,1
60419020,65,0,17,1,1,65.412003,1,1,4,11,0,0
45923010,68,0,16,1,1,65.540001,1,0,4,10,0,1
32919030,70,0,12,1,1,65.620003,1,0,4,7,1,0
56566030,69,0,14,1,0,65.879997,1,0,4,8,1,1
34089030,72,0,17,1,1,66.019997,1,1,4,11,0,0
32185010,62,0,10,1,1,66.024002,0,0,4,6,1,0
16250010,66,0,14,1,0,66.040001,1,0,3,9,1,0
16250020,65,0,12,1,0,66.040001,1,1,3,7,0,1
36453030,69,0,12,1,1,66.042503,1,0,3,8,1,1
53523020,58,0,12,1,0,66.18,1,1,3,8,1,0
87401010,69,0,10,1,0,66.279999,1,1,3,7,0,1
80398020,65,1,8,1,0,66.335999,1,1,3,6,1,0
41474030,72,0,17,1,1,66.353996,1,0,3,10,1,0
35613020,67,0,17,1,1,66.528,1,0,3,10,1,1
35613010,68,0,17,1,0,66.528,1,1,4,10,1,0
37361010,66,0,17,0,0,66.578003,1,1,1,10,1,1
23640010,66,0,17,0,1,66.764,1,0,2,9,1,0
51184020,69,0,17,1,1,66.877327,1,1,4,10,1,0
51184010,65,0,17,1,1,66.877327,1,0,3,10,1,0
48962020,68,0,12,1,1,66.879997,1,0,3,8,1,0
48962010,68,0,12,1,1,66.879997,1,1,3,7,1,1
17042020,66,0,12,1,1,67.174004,1,0,3,8,1,0
17042010,65,0,12,1,1,67.174004,1,1,4,8,0,1
32809040,71,0,12,1,0,67.5,1,1,3,8,1,1
24968010,68,0,16,1,0,67.556,1,1,3,9,1,0
43837010,65,0,17,1,1,67.624001,1,0,4,10,1,0
11854010,65,0,8,1,0,67.632004,1,1,3,6,1,0
54017010,68,0,14,1,0,67.643997,1,1,3,8,1,1
81888010,59,0,12,1,1,68,1,1,3,7,0,1
50974010,65,0,16,1,0,68.221001,1,0,4,9,1,0
33230020,63,0,9,1,1,68.525002,0,1,3,6,1,0
40785010,63,0,13,1,1,68.585999,1,1,4,8,0,1
19786010,68,0,13,1,1,68.882004,1,0,4,9,1,0
36668010,67,0,14,1,0,68.928001,1,1,3,8,0,0
10773030,71,0,17,1,1,68.970001,1,1,4,9,1,0
76598030,71,0,17,1,1,69,1,1,4,9,0,1
76598020,69,0,13,1,1,69,1,1,3,8,1,0
47579030,70,0,17,1,1,69.164001,1,1,3,9,1,0
43113030,73,0,14,1,1,69.444,1,1,4,8,0,1
44854020,65,0,12,1,0,69.599998,1,0,4,8,1,1
44854010,67,0,17,1,1,69.599998,1,0,4,10,1,1
36257010,68,0,17,1,1,69.602425,1,1,3,11,1,0
47498010,61,0,9,1,0,69.711998,0,1,3,6,1,1
76894020,65,0,12,1,1,69.828003,1,1,3,8,1,0
76894010,68,0,12,1,1,69.828003,1,1,3,7,1,0
41220020,67,0,13,1,1,70,1,1,3,8,0,0
41220030,70,0,12,1,1,70,1,1,4,8,1,0
71169010,66,1,17,0,0,70.192001,1,0,2,10,1,0
53853020,65,0,14,1,1,70.447998,1,1,4,8,1,1
53853030,72,0,14,1,1,70.447998,1,0,4,8,1,0
72857010,66,0,16,1,1,70.536003,1,1,4,10,0,0
48255020,68,0,9,1,1,70.603996,1,1,3,6,1,1
48018010,66,0,17,1,0,70.688004,1,1,4,11,0,0
45982010,67,0,17,1,1,70.760002,1,1,3,11,1,1
45982040,74,0,17,1,1,70.760002,1,1,4,11,1,0
37216010,68,0,16,1,1,70.968002,1,0,4,10,0,0
50546020,66,0,12,1,0,71.068001,1,1,4,7,1,1
50546010,68,0,12,1,1,71.068001,1,1,3,7,1,0
81173010,66,0,16,1,1,71.085999,1,1,4,9,1,1
81173020,67,0,14,1,1,71.085999,1,1,3,9,1,1
12135030,74,0,16,1,1,71.136002,1,1,4,9,1,1
12135020,67,0,17,1,1,71.136002,1,0,3,11,0,0
39260020,65,0,16,1,1,71.199997,1,0,3,9,1,0
39260010,66,0,17,1,1,71.199997,1,1,3,11,0,0
